127.0.0.1 - - [21/May/2019:12:58:16 +0300] "GET /pentaho/Login HTTP/1.1" 200 7208
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/webcontext.js HTTP/1.1" 200 4872
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/reporting/reportviewer/reporting-require-js-cfg.js HTTP/1.1" 200 1609
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/data-access/resources/gwt/datasourceEditorDialog.css HTTP/1.1" 200 6251
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/data-access/resources/gwt/datasourceAdminDialog.css HTTP/1.1" 200 249
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js HTTP/1.1" 200 1525
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/angular-directives/angular-directives.css HTTP/1.1" 200 3793
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/pentaho-cdf-dd/js/cde-require-js-cfg.js HTTP/1.1" 200 5610
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/themes/PentahoInfo.css HTTP/1.1" 200 78534
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/js/require-js-cfg.js HTTP/1.1" 200 1080
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/common-ui-require-js-cfg.js HTTP/1.1" 200 15832
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/pentaho-cdf/js/cdf-require-js-cfg.js HTTP/1.1" 200 28952
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/require.js HTTP/1.1" 200 15398
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/require-cfg.js HTTP/1.1" 200 1440
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/themes/jquery.js HTTP/1.1" 200 293723
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/dojo/djConfig.js HTTP/1.1" 200 2329
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js HTTP/1.1" 200 1019
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/themes/themeUtils.js HTTP/1.1" 200 2002
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/cache/cache-service.js HTTP/1.1" 200 1046
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/util/SessionExpiryCheckStartingPoint.js HTTP/1.1" 200 1552
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/util/URLEncoder.js HTTP/1.1" 200 4121
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/util/PentahoInfo.js HTTP/1.1" 200 9327
127.0.0.1 - - [21/May/2019:12:58:17 +0300] "GET /pentaho/content/common-ui/resources/web/util/pentahoMainPage.js HTTP/1.1" 200 -
127.0.0.1 - - [21/May/2019:12:59:17 +0300] "GET /pentaho/js/themes.js HTTP/1.1" 200 1346
127.0.0.1 - - [21/May/2019:12:59:17 +0300] "GET /pentaho/js/themeResources.js HTTP/1.1" 200 3994
127.0.0.1 - - [21/May/2019:12:59:17 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/globalSapphire.css HTTP/1.1" 200 189676
127.0.0.1 - - [21/May/2019:12:59:17 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/bootstrap/css/bootstrap-namespaced.css HTTP/1.1" 200 153154
