127.0.0.1 - - [03/Mar/2020:15:51:40 +0300] "GET /pentaho/Login HTTP/1.1" 200 7208
127.0.0.1 - - [03/Mar/2020:15:51:41 +0300] "GET /pentaho/webcontext.js HTTP/1.1" 200 4872
127.0.0.1 - - [03/Mar/2020:15:51:41 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js HTTP/1.1" 200 1525
127.0.0.1 - - [03/Mar/2020:15:51:41 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js HTTP/1.1" 200 1019
127.0.0.1 - - [03/Mar/2020:15:51:41 +0300] "GET /pentaho/js/themes.js HTTP/1.1" 200 1346
127.0.0.1 - - [03/Mar/2020:15:51:41 +0300] "GET /pentaho/CacheExpirationService HTTP/1.1" 200 1469
127.0.0.1 - - [03/Mar/2020:15:51:44 +0300] "POST /pentaho/j_spring_security_check HTTP/1.1" 302 -
127.0.0.1 - - [03/Mar/2020:15:51:44 +0300] "GET /pentaho/Home HTTP/1.1" 200 4879
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/Home?locale=en_US HTTP/1.1" 200 4879
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/webcontext.js?context=mantle HTTP/1.1" 200 5408
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js?context=mantle HTTP/1.1" 200 1525
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js?context=mantle HTTP/1.1" 200 1019
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/osgi/requirejs-manager/js/require-init.js?requirejs=false HTTP/1.1" 200 3664
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/js/themes.js?context=mantle HTTP/1.1" 200 1686
127.0.0.1 - - [03/Mar/2020:15:51:45 +0300] "GET /pentaho/CacheExpirationService HTTP/1.1" 200 1469
127.0.0.1 - - [03/Mar/2020:15:51:47 +0300] "POST /pentaho/api/mantle/locale HTTP/1.1" 200 15
