127.0.0.1 - - [20/Feb/2020:12:38:38 +0300] "GET /pentaho/Login HTTP/1.1" 200 7208
127.0.0.1 - - [20/Feb/2020:12:38:57 +0300] "GET /pentaho/webcontext.js HTTP/1.1" 200 4872
127.0.0.1 - - [20/Feb/2020:12:38:57 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js HTTP/1.1" 200 1525
127.0.0.1 - - [20/Feb/2020:12:38:58 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js HTTP/1.1" 200 1019
127.0.0.1 - - [20/Feb/2020:12:38:58 +0300] "GET /pentaho/js/themes.js HTTP/1.1" 200 1346
127.0.0.1 - - [20/Feb/2020:12:38:58 +0300] "GET /pentaho/CacheExpirationService HTTP/1.1" 200 1469
127.0.0.1 - - [20/Feb/2020:12:42:00 +0300] "POST /pentaho/j_spring_security_check HTTP/1.1" 302 -
127.0.0.1 - - [20/Feb/2020:12:42:00 +0300] "GET /pentaho/Home HTTP/1.1" 200 4879
127.0.0.1 - - [20/Feb/2020:12:42:00 +0300] "GET /pentaho/Home?locale=en_US HTTP/1.1" 200 4879
127.0.0.1 - - [20/Feb/2020:12:42:01 +0300] "GET /pentaho/webcontext.js?context=mantle HTTP/1.1" 200 5408
127.0.0.1 - - [20/Feb/2020:12:42:01 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js?context=mantle HTTP/1.1" 200 1525
127.0.0.1 - - [20/Feb/2020:12:42:01 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js?context=mantle HTTP/1.1" 200 1019
127.0.0.1 - - [20/Feb/2020:12:42:01 +0300] "GET /pentaho/osgi/requirejs-manager/js/require-init.js?requirejs=false HTTP/1.1" 304 -
127.0.0.1 - - [20/Feb/2020:12:42:01 +0300] "GET /pentaho/js/themes.js?context=mantle HTTP/1.1" 200 1686
127.0.0.1 - - [20/Feb/2020:12:42:01 +0300] "GET /pentaho/CacheExpirationService HTTP/1.1" 200 1469
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "POST /pentaho/api/mantle/locale HTTP/1.1" 200 15
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/mantle/messages/WidgetsMessages_en.properties HTTP/1.1" 200 -
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/mantle/messages/filechooser_messages_en.properties HTTP/1.1" 200 -
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/mantle/messages/MantleLoginMessages_en.properties HTTP/1.1" 200 -
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/mantle/messages/mantleMessages_en.properties HTTP/1.1" 200 -
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/plugin/data-access/api/dialect/getDatabaseTypes HTTP/1.1" 200 2984
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/plugin/data-access/api/metadataDA/getDatasourcePermissions HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/api/repo/files/canAdminister HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "POST /pentaho/gwtrpc/modelerService HTTP/1.1" 200 90
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/plugin/data-access/api/permissions/hasDataAccess HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/content/data-access/resources/gwt/messages/WidgetsMessages_en.properties HTTP/1.1" 200 -
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/content/data-access/resources/gwt/messages/LoginMessages_en.properties HTTP/1.1" 200 518
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/api/user-settings/list HTTP/1.1" 200 1620
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/plugin/data-access/api/datasource/analysis/ids?ts=1582191722303 HTTP/1.1" 200 4440
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/content/data-access/resources/gwt/messages/filechooser_messages_en.properties HTTP/1.1" 200 -
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/api/repo/files/canAdminister HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/plugin/data-access/api/connection/list?ts=1582191722442 HTTP/1.1" 200 9858
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/api/mantle/settings HTTP/1.1" 200 7712
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/api/plugin-manager/perspectives?ts=1582191722853 HTTP/1.1" 200 1613
127.0.0.1 - - [20/Feb/2020:12:42:02 +0300] "GET /pentaho/api/repos/executableTypes HTTP/1.1" 200 1332
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/repo/files/canAdminister HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/plugin/data-access/api/datasource/dsw/ids?ts=1582191722311 HTTP/1.1" 200 62
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/plugin/data-access/api/datasource/metadata/ids?ts=1582191722308 HTTP/1.1" 200 212
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/mantle/home HTTP/1.1" 302 -
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_supported_languages.properties HTTP/1.1" 200 56
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/scheduler/canSchedule HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_supported_languages.properties HTTP/1.1" 200 56
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_supported_languages.properties HTTP/1.1" 200 56
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_supported_languages.properties HTTP/1.1" 200 56
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_supported_languages.properties HTTP/1.1" 200 56
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_supported_languages.properties HTTP/1.1" 200 56
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/repo/files/canCreate HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/mantle/isAuthenticated HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/theme/active HTTP/1.1" 200 18
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages.properties HTTP/1.1" 200 121
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages.properties HTTP/1.1" 200 121
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/plugin-manager/overlays HTTP/1.1" 200 4716
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages.properties HTTP/1.1" 200 121
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/theme/list HTTP/1.1" 200 92
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/plugin/data-access/api/permissions/hasDataAccess HTTP/1.1" 200 14
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages.properties HTTP/1.1" 200 121
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_en.properties HTTP/1.1" 200 120
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_en.properties HTTP/1.1" 200 120
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/content/default-plugin/resources/messages/messages_en.properties HTTP/1.1" 200 120
127.0.0.1 - - [20/Feb/2020:12:42:03 +0300] "GET /pentaho/api/mantle/getAdminContent HTTP/1.1" 200 14
