127.0.0.1 - - [09/Apr/2019:12:43:59 +0300] "GET /pentaho/Login HTTP/1.1" 200 7208
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/webcontext.js HTTP/1.1" 200 4872
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/reporting/reportviewer/reporting-require-js-cfg.js HTTP/1.1" 200 1609
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js HTTP/1.1" 200 1525
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/pentaho-cdf-dd/js/cde-require-js-cfg.js HTTP/1.1" 200 5610
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/data-access/resources/gwt/datasourceAdminDialog.css HTTP/1.1" 200 249
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/angular-directives/angular-directives.css HTTP/1.1" 200 3793
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/PentahoInfo.css HTTP/1.1" 200 82935
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/pentaho-cdf/js/cdf-require-js-cfg.js HTTP/1.1" 200 28952
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js HTTP/1.1" 200 1019
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/common-ui-require-js-cfg.js HTTP/1.1" 200 15832
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/js/require-js-cfg.js HTTP/1.1" 200 1080
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/require-cfg.js HTTP/1.1" 200 1440
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/require.js HTTP/1.1" 200 15398
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/dojo/djConfig.js HTTP/1.1" 200 2329
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/cache/cache-service.js HTTP/1.1" 200 1046
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/themeUtils.js HTTP/1.1" 200 2002
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/util/URLEncoder.js HTTP/1.1" 200 4121
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/jquery.js HTTP/1.1" 200 293723
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/util/pentahoMainPage.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/util/SessionExpiryCheckStartingPoint.js HTTP/1.1" 200 1552
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/web/util/PentahoInfo.js HTTP/1.1" 200 9327
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/js/themes.js HTTP/1.1" 200 1346
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/CacheExpirationService HTTP/1.1" 200 1161
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/images/login_background.svg HTTP/1.1" 200 2245
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/images/pentaho-logo-white.png HTTP/1.1" 200 3819
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/images/pentaho_dropdown_arrow_white.png HTTP/1.1" 200 1072
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/opensans-regular.woff HTTP/1.1" 200 67604
127.0.0.1 - - [09/Apr/2019:12:44:00 +0300] "GET /pentaho-style/favicon.ico HTTP/1.1" 200 353118
127.0.0.1 - - [09/Apr/2019:12:44:03 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/images/password-icon.png HTTP/1.1" 200 222
127.0.0.1 - - [09/Apr/2019:12:44:03 +0300] "GET /pentaho/content/common-ui/resources/themes/sapphire/images/username-icon.png HTTP/1.1" 200 362
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "POST /pentaho/j_spring_security_check HTTP/1.1" 302 -
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/Home HTTP/1.1" 200 4928
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/Home?locale=en_US HTTP/1.1" 200 4928
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/mantle/nativeScripts.js HTTP/1.1" 200 3442
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/webcontext.js?context=mantle HTTP/1.1" 200 5408
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/sparkl/resources/sparkl-require-js-cfg.js?context=mantle HTTP/1.1" 200 1525
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/data-access/resources/gwt/DatasourceEditor.nocache.js HTTP/1.1" 200 6178
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/reporting/reportviewer/reporting-require-js-cfg.js?context=mantle HTTP/1.1" 200 1609
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/pentaho-cdf-dd/js/cde-require-js-cfg.js?context=mantle HTTP/1.1" 200 5610
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/pentaho-cdf/js/cdf-require-js-cfg.js?context=mantle HTTP/1.1" 200 28952
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/mantle/mantle.nocache.js HTTP/1.1" 200 7822
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/common-ui/resources/web/common-ui-require-js-cfg.js?context=mantle HTTP/1.1" 200 15832
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/client-config-folder-enabler/client-config-enabler-require-js-cfg.js?context=mantle HTTP/1.1" 200 1019
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/js/require-js-cfg.js?context=mantle HTTP/1.1" 200 1080
127.0.0.1 - - [09/Apr/2019:12:44:06 +0300] "GET /pentaho/content/common-ui/resources/themes/jquery.js?context=mantle HTTP/1.1" 200 293723
127.0.0.1 - - [09/Apr/2019:12:44:07 +0300] "GET /pentaho/js/themes.js?context=mantle HTTP/1.1" 200 1686
